name	course	minutes	n_steps	ingredients	n_ingredients	calories	total_fat	sugar	sodium	protein	saturated_fat	carbohydrates	num_reviews	mean_rating	has_egg_subs	has_dairy_subs	has_margarine	has_meat_subs	has_yeast	has_mushroom	has_grain	has_corn	has_rice	has_gluten	has_noodle	has_pungent	has_nut	has_coconut	has_chocolate	has_coffee	has_seed	has_avocado	has_oil	has_olive	has_smoke	has_paste	has_peppercorn	has_curry	has_misc_spice	has_warm_spice	has_legume	has_pod	has_tofu	has_tuber	has_sweet_tuber	has_tapioca	has_potato	has_bulb	has_sprout	has_artichoke	has_herb	has_green	has_cabbage	has_lettuce	has_seaweed	has_tomato	has_eggplant	has_sweet_pepper	has_hot_pepper	has_squash	has_melon	has_cucumber	has_plantain	has_pome_fruit	has_stone_fruit	has_tropical_fruit	has_berry	has_sweet_fruit	has_citrus	has_vinegar	has_alcohol	has_complex_sugar	is_red	is_orange	is_yellow	is_green_light	is_green_dark	is_purple
bell pepper with navy beans	1	15	11	['orange bell pepper', 'canned navy beans', 'water', 'nonstick cooking spray', 'salt and pepper', 'garlic powder', 'fresh basil']	7	184.9	1	21	24	22	0	11	4	3.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
bellissima salsa di pomodoro		60	6	['white onion', 'garlic cloves', 'celery rib', 'basil leaves', 'parsley sprigs', 'extra virgin olive oil', 'roma tomatoes', 'salt']	8	589.4	84	58	1	10	38	8	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
bengali potatoes	2	35	5	['sweet potatoes', 'sunflower oil', 'panch phoron', 'garlic cloves', 'onion', 'coriander leaves']	6	294.7	21	36	4	6	9	13	5	4.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
bengali spiced squash	2	60	8	['squash', 'sunflower oil', 'onion', 'garlic cloves', 'hot red chili pepper', 'fresh ginger', 'green cardamom pods', 'sweet paprika', 'ground coriander', 'ground cumin', 'hot chili powder']	11	103.8	11	17	0	4	4	3	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
benito bean dip with zippy zonya mexi mix	3	20	9	['chili powder', 'ground cumin', 'cumin seeds', 'garlic powder', 'black pepper', 'cayenne pepper', 'edamame', 'salsa', 'green onion', 'fresh cilantro leaves', 'mexican seasoning', 'tortilla chips']	12	134.6	9	3	6	22	3	4	7	4.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
berbere spice mix ethiopian		5	2	['pure chile powder', 'sweet paprika', 'salt', 'ground coriander', 'ground ginger', 'ground cardamom', 'ground fenugreek', 'ground nutmeg', 'ground allspice', 'ground cloves']	10	340.7	24	35	917	31	15	20	11	3.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
best ever hummus	3	10	3	['garbanzo beans', 'salad dressing', 'garlic', 'salt', 'cumin', 'lemon juice']	6	38.3	1	1	6	3	0	2	8	4.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
best healthy vegan indian naan or garlic naan bread	6	150	11	['all-purpose flour', 'whole wheat flour', 'salt', 'baking powder', 'ground coriander', 'ground cumin', 'plain soymilk', 'vegan sour cream', 'garlic']	9	179.3	1	3	9	11	0	12	6	4.5	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
best marinara sauce		10	6	['tomatoes', 'onion', 'garlic', 'fresh basil leaf', 'extra virgin olive oil']	5	78.5	5	25	0	4	2	3	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
best raspberry salad dressing vinaigrette	7	5	2	['canola oil', 'frozen raspberries', 'raspberry vinegar', 'seedless raspberry jam', 'granulated sugar', 'dijon mustard', 'poppy seeds', 'onion powder']	8	71.9	10	8	0	0	2	0	21	4.95	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0
best tomato bruschetta	3	65	4	['diced tomatoes', 'fresh basil', 'balsamic vinegar', 'olive oil', 'salt', 'pepper']	6	94.7	7	32	0	4	3	3	3	4.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
best vegan nacho cheese sauce	3	30	7	['water', 'raw cashews', 'juice of lemon', 'paprika', 'garlic powder', 'onion powder', 'salt', 'pimientos', 'nutritional yeast']	9	98.8	10	4	14	8	6	2	43	3.93	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
best vegan ranch dressing	7	14	2	['vegan mayonnaise', 'garlic powder', 'onion powder', 'black pepper', 'parsley', 'unsweetened soymilk']	6	317	37	38	26	5	20	8	90	4.47	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
betta feta vegan	3	20	12	['firm tofu', 'water', 'light miso', 'white wine vinegar', 'sea salt']	5	158.9	14	5	98	37	9	1	4	3.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
betty s fumi salad	5	30	3	['cabbage', 'green onions', 'slivered almonds', 'sesame seeds', 'ramen noodles', 'rice vinegar', 'sugar', 'oil', 'pepper', 'salt']	10	159.5	20	13	18	4	10	3	10	4.3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0
bev s quick and easy shrimp cocktail sauce	7	2	2	['ketchup', 'horseradish', 'lemon']	3	245.4	1	223	113	9	0	21	19	4.89	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
bhindi bhaji fried stuffed okra	2	30	9	['chili powder', 'ground turmeric', 'ground coriander', 'salt', 'okra', 'vegetable oil', 'onions', 'water', 'fresh coriander', 'lemons']	10	266.3	32	16	13	8	14	7	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0
big sur high power bars	8	40	14	['sunflower oil', 'rolled oats', 'walnuts', 'sliced almonds', 'unsweetened coconut', 'oat bran', 'ground flax seeds', 'crispy rice cereal', 'dried cranberries', 'crystallized ginger', 'sesame seeds', 'brown rice syrup', 'unbleached cane sugar', 'pure vanilla extract', 'sea salt']	15	198.4	21	18	4	8	31	5	3	5	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0
bissara fava bean puree	3	25	14	['fava beans', 'garlic cloves', 'vegetable broth', 'olive oil', 'cumin', 'paprika', 'cayenne', 'salt', 'lemon']	9	298	12	15	0	32	5	14	3	4.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
bistro black beans rice	4	25	18	['black beans', 'white rice', 'water', 'dried onion flakes', 'diced tomatoes', 'salt', 'black pepper', 'minced garlic cloves', 'dried basil', 'olive oil', 'corn tortilla', 'yellow onion', 'salt and pepper']	13	661	35	20	59	34	16	32	4	4.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
bittman cabbage salad	5	15	4	['dijon mustard', 'white balsamic vinegar', 'sugar', 'oil', 'cabbage', 'red bell peppers', 'scallion', 'parsley', 'salt and pepper']	9	224.9	28	36	4	4	12	4	12	4.83	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0
bizarre but tasty tofu tomato sandwich and good for you too	9	10	6	['whole wheat bread', 'hummus', 'tofu', 'plum tomato', 'salt and pepper']	5	135.5	7	11	8	16	4	5	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
black white vegetarian chipotle chili crock pot	4	375	3	['black beans', 'navy beans', 'diced tomatoes', 'tomatoes and green chilies', 'onion', 'garlic cloves', 'chili powder', 'sweet hungarian paprika', 'dried cilantro', 'fresh coarse ground black pepper', 'chipotle chile']	11	323.8	3	21	30	37	2	20	19	4.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
black and red fiesta beans with rice	1	20	4	['instant brown rice', 'tomato sauce', 'salsa', 'onion flakes', 'ground cumin', 'dried oregano', 'dried thyme', 'garlic powder', 'cayenne pepper', 'black beans', 'kidney beans', 'corn', 'salt & freshly ground black pepper']	13	479.1	4	37	34	40	2	32	9	4.44	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
black bean rice salad	5	15	4	['black beans', 'cooked rice', 'fresh cilantro', 'lime juice', 'oil', 'onion', 'garlic', 'salt', 'fresh ground black pepper']	9	611.6	64	4	0	20	27	17	14	4.64	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
black bean yellow rice salad	2	30	11	['cooking oil', 'onion', 'garlic cloves', 'turmeric', 'ground cumin', 'salt', 'fresh ground black pepper', 'long-grain white rice', 'water', 'bay leaf', 'canned black beans', 'green bell pepper', 'red bell pepper', 'yellow bell pepper', 'tomatoes', 'wine vinegar', 'vermouth', 'fresh italian parsley', 'lime']	19	472.3	17	14	40	24	7	26	4	4.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	0
black bean and brown rice burritos	1	40	9	['black beans', 'onion', 'green chilies', 'fresh cilantro', 'red chili powder', 'whole wheat tortillas', 'cooked brown rice', 'salsa']	8	274.6	5	10	27	20	2	17	9	4.56	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
black bean and coconut milk soup	4	30	13	['olive oil', 'white onion', 'garlic clove', 'ground cumin', 'chipotle chiles in adobo', 'fresh cilantro', 'reduced sodium black beans', 'reduced-fat coconut milk', 'water', 'salt', 'pepper', 'lime wedge', 'fresh cilantro leaves', 'tomatoes']	14	71	10	3	0	0	4	0	3	4.67	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0
black bean and mango dip	7	12	5	['red onion', 'red pepper', 'oranges', 'jalapeno pepper', 'garlic', 'limes', 'fresh cilantro', 'black beans', 'mango']	9	57.7	0	11	0	6	0	3	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	1	1	1
black bean and sweet potato chili vegetarian	1	45	7	['extra virgin olive oil', 'red onion', 'red pepper', 'garlic cloves', 'sea salt', 'sweet potato', 'lime', 'diced tomatoes', 'black beans', 'jalapeno pepper', 'cumin', 'chili powder', 'cocoa powder', 'cilantro leaf']	14	210.8	5	14	18	22	2	11	10	4.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1
black bean and sweet potato salad	5	40	10	['olive oil', 'cumin', 'salt and pepper', 'sweet potatoes', 'red pepper flakes', 'fresh lime juice', 'black beans', 'red onion', 'fresh cilantro']	9	252.1	16	13	1	15	7	10	13	4.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1
black bean asparagus salad	5	35	7	['fresh asparagus', 'water', 'black beans', 'sweet red pepper', 'sweet onion', 'fresh parsley', 'olive oil', 'lime juice', 'salt', 'pepper']	10	79.2	4	5	0	7	2	3	3	4.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
black bean chili over sweet potatoes		75	11	['sweet potatoes', 'red bell peppers', 'onion', 'garlic', 'chili powder', 'ground cumin', 'diced tomatoes with juice', 'black beans', 'yellow squash', 'jalapeno', 'lime']	11	299.9	2	62	13	23	1	21	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0
black bean college veggie burgers	1	20	8	['black beans', 'salsa', 'onion', 'onion powder', 'garlic powder', 'chili powder', 'seasoning', 'gluten-free flour']	8	112.5	1	3	4	14	0	6	3	4.67	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
black bean hummus	3	3	2	['black beans', 'chickpeas', 'tahini', 'lemon juice', 'fresh cilantro', 'ground cumin', 'ground ginger', 'paprika', 'olive oil', 'garlic cloves', 'salt and pepper']	11	168.1	8	0	5	15	3	7	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
black bean salsa aruba	3	5	1	['black beans', 'mango', 'red bell pepper', 'green onions', 'cilantro', 'lime zest', 'lime juice', 'red wine vinegar', 'cayenne']	9	185.8	1	39	0	20	1	12	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	1	0
black bean succotash	2	10	2	['black beans', 'roma tomatoes', 'red bell peppers', 'garlic clove', 'cumin', 'juice of lime', 'lime zest', 'onion', 'fresh cilantro', 'salt and pepper']	9	124.3	0	7	0	15	0	7	3	4.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
black bean sweet potato jumble	1	25	11	['olive oil', 'curry powder', 'cinnamon', 'sweet potato', 'onions', 'garlic cloves', 'red bell pepper', 'paprika', 'black beans', 'peanut butter', 'warm water', 'juice of lime', 'brown sugar', 'salt and pepper']	14	485.5	21	32	4	45	12	23	9	3.78	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0
black bean vegetable soup	4	65	18	['dried black beans', 'vegetable broth', 'onion', 'garlic', 'water', 'potato', 'canned plum tomatoes', 'dried thyme', 'ground cumin', 'fresh green beans', 'carrot', 'green pepper', 'sweet red pepper', 'celery ribs', 'tabasco sauce', 'green onions']	16	161.4	1	15	2	17	0	10	7	4.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
black bean butternut and chipotle chili	1	75	15	['dried black beans', 'onion', 'garlic cloves', 'cumin', 'chili powder', 'cinnamon', 'vegetable broth', 'diced tomatoes', 'tomato paste', 'chipotle chile in adobo', 'adobo sauce', 'barley malt syrup', 'butternut squash', 'corn', 'cilantro']	15	234.1	2	35	3	23	1	15	3	4.67	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0
black bean mushroom quinoa stuffed bell peppers	1	30	15	['olive oil', 'onion', 'garlic cloves', 'mushrooms', 'chili powder', 'salt', 'tomato sauce', 'water', 'quinoa', 'red bell peppers', 'black beans', 'pure maple syrup', 'cilantro']	13	359.4	9	57	48	33	4	21	3	3.67	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
black bean zucchini olive tacos	1	25	10	['olive oil', 'zucchini', 'jalapenos', 'salt', 'garlic cloves', 'kalamata olives', 'ground cumin', 'ground coriander', 'salsa verde', 'black beans', 'corn tortillas', 'scallion', 'soy yogurt', 'lemon zest', 'juice of lemon', 'agave nectar']	16	289.6	8	27	25	23	3	17	3	4.67	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0
black beans corn		20	5	['olive oil', 'onion', 'black beans', 'corn kernels', 'paprika', 'oregano', 'garlic salt', 'pico de gallo', 'avocado']	9	205.9	6	5	0	18	3	11	4	4.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
black beans and brown rice	2	75	6	['brown rice', 'black beans', 'onion', 'garlic', 'fresh lime juice', 'cilantro', 'salt and pepper']	7	187.7	1	2	0	14	1	12	5	4.4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
black beans and tomatoes in balsamic	5	5	1	['black beans', 'cherry tomatoes', 'green onions', 'garlic clove', 'balsamic vinegar', 'red wine vinegar']	6	118.3	0	8	0	15	0	7	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0
black beans in chipotle adobo sauce	2	50	9	['black beans', 'bay leaf', 'cold water', 'onion', 'salt & freshly ground black pepper', 'garlic cloves', 'olive oil', 'chipotle chiles in adobo', 'adobo sauce']	9	406.2	17	12	0	39	8	19	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
black beans por cortesa leslie with lime and cumin	2	20	6	['black beans', 'vegetable oil', 'onion', 'garlic cloves', 'ground cumin', 'fresh cilantro', 'lime zest', 'lime juice', 'salt', 'pepper']	10	203.4	4	3	0	23	2	11	14	4.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
black beans with mango sauce	1	40	9	['olive oil', 'red onions', 'garlic', 'jalapeno chiles', 'fresh ginger', 'cumin', 'salt', 'black beans', 'lime juice', 'mangoes', 'black pepper', 'fresh cilantro']	12	342.2	7	59	24	32	3	20	5	4.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1
black eyed pea burgers	9	14	11	['black-eyed peas', 'frozen corn kernels', 'oil', 'garlic', 'mild green chilies', 'cumin', 'onion', 'dried cilantro', 'salt', 'breadcrumbs', 'flour']	11	277.9	5	8	43	21	3	17	4	5	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
black eyed peas with herbs	1	90	15	['dried black-eyed peas', 'olive oil', 'dried hot red chili pepper', 'garlic cloves', 'bay leaves', 'dried oregano', 'dried thyme', 'paprika', 'salt']	9	276.7	11	17	36	30	5	13	3	4.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
black forest pumpernickel bread machine loaf	6	190	9	['warm water', 'molasses', 'canola oil', 'bread flour', 'rye flour', 'whole wheat flour', 'salt', 'cocoa powder', 'caraway seeds', 'active dry yeast']	10	128.5	2	16	9	6	1	8	18	4.83	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
black olive bread spread	3	30	16	['pitted black olives', 'extra virgin olive oil', 'dried oregano', 'crushed red pepper flakes', 'garlic powder']	5	94	15	0	10	0	6	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
black bean pizza dough recipe	6	70	8	['active dry yeast', 'bread flour', 'salt', 'water', 'cayenne pepper', 'black beans']	6	122.5	0	0	3	7	0	8	17	4.94	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
black eyed pea salad with herbs walnuts and pomegranates	5	45	13	['peas', 'water', 'olive oil', 'lemon juice', 'walnuts', 'garlic clove', 'salt and pepper', 'purslane', 'flat leaf parsley', 'arugula', 'pomegranate seeds']	11	267.7	32	27	0	11	13	5	3	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
