name	id	n_ingredients	serving_size_g	n_servings	calories	calories_per_g	total_fat_pdv	total_fat_g	total_fat_pct	sugar_pdv	sugar_g	sugar_pct	sodium_pdv	sodium_g	sodium_pct	protein_pdv	protein_g	protein_pct	saturated_fat_pdv	saturated_fat_g	saturated_fat_pct	carbohydrates_pdv	carbohydrates_g	carbohydrates_pct	ingredients	num_reviews	mean_rating	contributor_id	course	is_main_dish	is_side_dish	is_salad	is_soup	is_appetizer	is_sauce_or_garnish	has_egg_subs	has_dairy_subs	has_margarine	has_meat_subs	has_yeast	has_mushroom	has_grain	has_corn	has_rice	has_noodle	has_pungent	has_nut	has_seed	has_avocado	has_oil	has_olive	has_paste	has_peppercorn	has_curry	has_misc_spice	has_warm_spice	has_legume	has_pod	has_tofu	has_tuber	has_sweet_tuber	has_potato	has_bulb	has_sprout	has_herb	has_green	has_cabbage	has_lettuce	has_tomato	has_eggplant	has_sweet_pepper	has_hot_pepper	has_squash	has_cucumber	has_pome_fruit	has_stone_fruit	has_tropical_fruit	has_berry	has_sweet_fruit	has_citrus	has_vinegar	has_alcohol	has_complex_sugar	is_red	is_orange	is_yellow	is_green_light	is_green_dark	is_purple
fresh basil white bean hummus	381852	8	78	8	133.6	1.712821	13	8.45	0.1083333	4	2	0.025641	6	0.144	0.00184615	9	4.5	0.0576923	6	1.2	0.01538462	3	9	0.115385	['cannellini beans', 'fresh basil', 'fresh parsley', 'lemon', 'fresh garlic cloves', 'olive oil', 'tahini', 'salt and pepper']	13	4.69	451456	appetizer					y		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
fresh corn and green bean salad	193459	8	178	8	182.4	1.024719	8	5.2	0.0292135	18	9	0.050562	4	0.096	0.00053933	9	4.5	0.0252809	4	0.8	0.00449438	11	33	0.185393	['corn', 'french haricots vert', 'cider vinegar', 'salt', 'pepper', 'olive oil', 'red onion', 'fresh parsley']	4	4.5	67656	salad		y	y				0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1
fresh key lime salsa	17419	9	122	4	50.5	0.413934	0	0	0.0000000	28	14	0.114754	12	0.288	0.00236066	3	1.5	0.0122951	0	0	0.00000000	4	12	0.098361	['tomatoes', 'fresh jalapeno pepper', 'fresh cilantro leaves', 'red onion', 'fresh garlic', 'granulated sugar', 'salt', 'black pepper', 'juice of key lime']	5	4.4	10721	sauce_garnish					y	y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1
fresh lemon basil salad dressing	318819	3	34	4	86.5	2.544118	12	7.8	0.2294118	10	5	0.147059	12	0.288	0.00847059	0	0	0.0000000	6	1.2	0.03529412	1	3	0.088235	['italian salad dressing', 'fresh basil', 'lemon juice']	3	4.67	724631	salad			y				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
fresh mexican tomato salsa pico de gallo	286463	9	122	4	38.7	0.317213	0	0	0.0000000	18	9	0.07377	1	0.024	0.00019672	3	1.5	0.0122951	0	0	0.00000000	2	6	0.049180	['tomatoes', 'green bell pepper', 'white onion', 'minced garlic cloves', 'fresh cilantro', 'jalapeno', 'juice of lime', 'salt', 'sugar']	4	5	756031	sauce_garnish					y	y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0
fresh moroccan salad	424023	8	128	4	70.7	0.552344	6	3.9	0.0304688	17	8.5	0.066406	1	0.024	0.00018750	3	1.5	0.0117188	2	0.4	0.00312500	2	6	0.046875	['green pepper', 'tomatoes', 'cucumber', 'onion', 'salt & freshly ground black pepper', 'oil', 'vinegar', 'black olives']	3	5	65502	salad			y				0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0
fresh orange rice	142979	6	168	6	248.7	1.480357	0	0	0.0000000	16	8	0.047619	8	0.192	0.00114286	9	4.5	0.0267857	0	0	0.00000000	18	54	0.321429	['oranges', 'jasmine rice', 'orange zest', 'water', 'salt', 'orange slice']	6	4.83	47892	side		y					0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
fresh peach salsa	38997	6	408	1	84.4	0.206863	0	0	0.0000000	62	31	0.07598	0	0.000	0.00000000	4	2	0.0049020	0	0	0.00000000	7	21	0.051471	['fresh peaches', 'sweet onion', 'lime juice', 'fresh jalapeno peppers', 'garlic', 'fresh cilantro']	3	2.67	35193	sauce_garnish						y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0
fresh pear salad with asian sesame dressing	189833	12	1161	1	527.8	0.454608	44	28.6	0.0246339	178	89	0.076658	23	0.552	0.00047545	9	4.5	0.0038760	19	3.8	0.00327304	23	69	0.059432	['red cabbage', 'romaine lettuce', 'red pears', 'carrots', 'green onion', 'sesame seeds', 'olive oil', 'rice vinegar', 'soy sauce', 'sugar', 'toasted sesame oil', 'dry crushed red pepper']	4	5	37449	salad			y				0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1
fresh pepper salsa	373216	10	75	4	51.9	0.692000	5	3.25	0.0433333	7	3.5	0.046667	12	0.288	0.00384000	1	0.5	0.0066667	2	0.4	0.00533333	1	3	0.040000	['red bell pepper', 'yellow bell pepper', 'onion', 'cucumber', 'garlic clove', 'extra virgin olive oil', 'lemon juice', 'paprika', 'chili powder', 'sea salt']	3	5	1055992	sauce_garnish						y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0
fresh tomato and corn salad	10757	5	199	2	132.6	0.666332	2	1.3	0.0065327	34	17	0.085427	1	0.024	0.00012060	10	5	0.0251256	1	0.2	0.00100503	9	27	0.135678	['tomatoes', 'fresh corn', 'fresh basil leaves', 'balsamic vinegar', 'extra virgin olive oil']	27	4.7	14059	salad		y	y				0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0
fresh tomato olive artichoke	67333	10	155	4	173.5	1.119355	23	14.95	0.0964516	8	4	0.025806	22	0.528	0.00340645	4	2	0.0129032	10	2	0.01290323	2	6	0.038710	['fresh tomatoes', 'black olives', 'artichoke heart', 'capers', 'fresh basil', 'olive oil', 'italian seasoning', 'mrs. dash seasoning mix', 'salt & pepper', 'crushed red pepper flakes']	6	4.83	46545	sauce_garnish	y					y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
fresh tomatoes with caper dressing	244024	10	104	8	50.3	0.483654	5	3.25	0.0312500	10	5	0.048077	1	0.024	0.00023077	1	0.5	0.0048077	2	0.4	0.00384615	1	3	0.028846	['tomatoes', 'capers', 'roasted garlic cloves', 'dijon mustard', 'brown sugar', 'jalapeno', 'basil leaves', 'red wine vinegar', 'olive oil', 'salt and pepper']	5	5	58104	salad			y		y		0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0
fried brussels sprouts	142464	6	141	4	163.6	1.160284	21	13.65	0.0968085	8	4	0.028369	1	0.024	0.00017021	6	3	0.0212766	9	1.8	0.01276596	2	6	0.042553	['brussels sprout', 'extra virgin olive oil', 'garlic cloves', 'lemon juice', 'salt', 'white pepper']	86	4.73	47892	side		y					0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
fried cabbage with a kick	198008	4	67	2	25.9	0.386567	0	0	0.0000000	15	7.5	0.11194	0	0.000	0.00000000	3	1.5	0.0223881	0	0	0.00000000	1	3	0.044776	['green cabbage', 'water', 'cayenne pepper', 'garlic salt']	4	5	336025	side		y					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
fried cauliflower bilingani la kukaanga	308910	7	201	6	122	0.606965	14	9.1	0.0452736	18	9	0.044776	1	0.024	0.00011940	5	2.5	0.0124378	6	1.2	0.00597015	3	9	0.044776	['cooking oil', 'onion', 'cauliflower', 'curry powder', 'tomatoes', 'salt', 'water']	6	4.67	482933	side		y					0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
fried cornbread	571	3	660	1	611.2	0.926061	9	5.85	0.0088636	0	0	0	144	3.456	0.00523636	30	15	0.0227273	4	0.8	0.00121212	42	126	0.190909	['self-rising cornmeal', 'salt', 'boiling water']	15	4.2	1639	side		y					0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fried pineapple rice vegan	463326	12	673	1	178.4	0.265082	6	3.9	0.0057949	25	12.5	0.018574	3	0.072	0.00010698	6	3	0.0044577	3	0.6	0.00089153	10	30	0.044577	['onion', 'sesame oil', 'braggs liquid aminos', 'cooked brown rice', 'pineapple', 'tomatoes', 'raisins', 'curry powder', 'ground turmeric', 'sea salt', 'black pepper', 'fresh cilantro']	9	4.89	37449	side		y					0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0
fried potato and olive sandwich	33333	8	657	1	704.3	1.071994	14	9.1	0.0138508	23	11.5	0.017504	49	1.176	0.00178995	39	19.5	0.0296804	8	1.6	0.00243531	45	135	0.205479	['russet potato', 'black olives', 'tomatoes', 'vegan mayonnaise', 'sourdough bread', 'olive oil', 'balsamic vinegar', 'salt and pepper']	10	4.7	9121	appetizer					y		1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
fried potatoes without the fry	11155	7	219	4	199.9	0.912785	5	3.25	0.0148402	7	3.5	0.015982	0	0.000	0.00000000	9	4.5	0.0205479	2	0.4	0.00182648	12	36	0.164384	['russet potatoes', 'onion flakes', 'oregano', 'garlic cloves', 'paprika', 'salt and pepper', 'olive oil']	9	4.89	4470	side		y					0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fried tofu	10986	5	139	2	198.4	1.427338	21	13.65	0.0982014	6	3	0.021583	63	1.512	0.01087770	34	17	0.1223022	12	2.4	0.01726619	1	3	0.021583	['extra firm tofu', 'tamari', 'red star nutritional yeast', 'seasoning', 'olive oil']	27	4.59	4470	main	y	y					0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fried tofu and spinach salad	91097	15	288	4	345.4	1.199306	39	25.35	0.0880208	26	13	0.045139	39	0.936	0.00325000	24	12	0.0416667	18	3.6	0.01250000	6	18	0.062500	['extra firm tofu', 'tamari soy sauce', 'rice vinegar', 'fresh ginger', 'sugar', 'dijon-style mustard', 'salt', 'cooking oil', 'cornmeal', 'sesame seeds', 'spinach', 'watercress', 'button mushrooms', 'cherry tomatoes', 'red onion']	4	3.25	37449	salad			y				0	0	0	0	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1
fried tofu in curry sauce	294142	14	265	8	209.5	0.790566	20	13	0.0490566	29	14.5	0.054717	13	0.312	0.00117736	23	11.5	0.0433962	35	7	0.02641509	5	15	0.056604	['firm tofu', 'olive oil', 'onions', 'green pepper', 'garlic', 'ginger', 'curry powder', 'tomato sauce', 'coconut milk', 'whole cloves', 'cardamom', 'cinnamon stick', 'salt', 'black pepper']	7	4.71	610488	main	y						0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
fried tomatoes with garlic	360801	6	107	4	83	0.775701	10	6.5	0.0607477	10	5	0.046729	0	0.000	0.00000000	2	1	0.0093458	4	0.8	0.00747664	1	3	0.028037	['garlic cloves', 'salt and pepper', 'hot pepper', 'fresh parsley', 'olive oil', 'tomatoes']	4	4.75	621626	appetizer					y		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
friggione a side dish of potatoes tomatoes peppers	129232	9	279	4	376.9	1.350896	21	13.65	0.0489247	35	17.5	0.062724	37	0.888	0.00318280	13	6.5	0.0232975	9	1.8	0.00645161	19	57	0.204301	['olive oil', 'potatoes', 'onions', 'red peppers', 'tomatoes seasoned with basil garlic & oregano', 'salt', 'sugar', 'fresh ground black pepper', 'parsley']	9	4.33	11297	side		y					0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
frijoles negros cuban black beans	8969	8	111	6	106.2	0.956757	0	0	0.0000000	5	2.5	0.022523	8	0.192	0.00172973	13	6.5	0.0585586	0	0	0.00000000	6	18	0.162162	['black beans', 'onion', 'green pepper', 'garlic cloves', 'cumin powder', 'oregano', 'salt', 'red wine vinegar']	113	4.53	9121	main	y						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
frijoles negros crock pot mexican black beans	296871	6	306	4	121.5	0.397059	0	0	0.0000000	2	1	0.003268	48	1.152	0.00376471	15	7.5	0.0245098	0	0	0.00000000	7	21	0.068627	['black beans', 'water', 'bay leaves', 'onion', 'garlic cloves', 'salt']	4	4.75	501572	side		y					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
from scratch pizza sauce	273190	5	231	1	77.4	0.335065	0	0	0.0000000	39	19.5	0.084416	49	1.176	0.00509091	6	3	0.0129870	0	0	0.00000000	5	15	0.064935	['tomato sauce', 'oregano', 'basil', 'garlic powder', 'pepper']	4	3.25	687035	main	y						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
fruit carrot salad	78748	9	190	6	171.9	0.904737	14	9.1	0.0478947	50	25	0.131579	1	0.024	0.00012632	2	1	0.0052632	6	1.2	0.00631579	7	21	0.110526	['carrots', 'fresh pineapple', 'navel orange', 'tart apple', 'raisins', 'valencia oranges', 'extra virgin olive oil', 'dijon mustard', 'salt & freshly ground black pepper']	3	4	53425	salad			y				0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	1	1	0	0	0
fruit and vegetable curry	134231	25	694	6	692.1	0.997262	29	18.85	0.0271614	188	94	0.135447	3	0.072	0.00010375	31	15.5	0.0223343	14	2.8	0.00403458	41	123	0.177233	['onions', 'peanut oil', 'garlic cloves', 'fresh gingerroot', 'ground cumin', 'ground coriander', 'cinnamon', 'turmeric', 'cayenne', 'ground fennel', 'ground cardamom', 'ground cloves', 'zucchini', 'water', 'cut green beans', 'pears', 'red bell pepper', 'dried apricot', 'currants', 'apricot preserves', 'fresh lemon juice', 'garam masala', 'cooked brown rice', 'raw peanuts', 'bananas']	3	5	206722	main	y						0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	0	0	0	1	0	0	1	1	1
fruit salad or dessert	173466	10	156	4	275.7	1.767308	21	13.65	0.0875000	110	55	0.352564	0	0.000	0.00000000	6	3	0.0192308	61	12.2	0.07820513	13	39	0.250000	['fresh pineapple', 'mango', 'banana', 'orange section', 'dark brown sugar', 'juice of lime', 'lime zest', 'ground cinnamon', 'ground cardamom', 'ginger', 'coconut']	29	4.83	58104	salad			y				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0
fruit salad with citrus mint dressing	226209	9	318	4	174	0.547170	1	0.65	0.0020440	126	63	0.198113	1	0.024	0.00007547	6	3	0.0094340	0	0	0.00000000	14	42	0.132075	['kiwi fruits', 'honeydews', 'cantaloupe', 'papaya', 'sugar', 'mint', 'orange zest', 'fresh orange juice', 'fresh lime juice']	3	5	283251	salad			y				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0
fruit salad with vanilla bean syrup	92588	12	209	6	188.2	0.900478	0	0	0.0000000	169	84.5	0.404306	0	0.000	0.00000000	3	1.5	0.0071770	0	0	0.00000000	15	45	0.215311	['blueberries', 'strawberry', 'mango', 'kiwi fruit', 'red seedless grapes', 'ruby grapefruits', 'honeydew melon', 'cantaloupe', 'pineapple', 'vanilla bean', 'water', 'sugar']	4	4.75	41409	salad			y				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	1	1	0	1
fry bakes caribbean saint lucia	503332	6	935	1	2044.2	2.186310	8	5.2	0.0055615	204	102	0.109091	225	5.400	0.00577540	109	54.5	0.0582888	4	0.8	0.00085561	145	435	0.465241	['flour', 'sugar', 'salt', 'yeast', 'baking powder', 'water']	3	3	37449	side		y					0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fusion ketchup	35105	6	16	28	9.3	0.581250	0	0	0.0000000	4	2	0.125	0	0.000	0.00000000	0	0	0.0000000	0	0	0.00000000	0	0	0.000000	['no-salt-added tomato sauce', 'no-added-salt tomato paste', 'malt vinegar', 'low sodium soy sauce', 'onion powder', 'ground oregano']	3	4.33	23302	sauce_garnish					y	y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
futari	140775	8	207	4	446.7	2.157971	19	12.35	0.0596618	169	84.5	0.408213	1	0.024	0.00011594	7	3.5	0.0169082	57	11.4	0.05507246	27	81	0.391304	['onion', 'winter squash', 'yam', 'oil', 'coconut milk', 'ground cinnamon', 'ground cloves', 'salt']	7	4.71	163112	side		y					0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
g i joes	178555	17	366	6	384.7	1.051093	18	11.7	0.0319672	47	23.5	0.064208	45	1.080	0.00295082	39	19.5	0.0532787	12	2.4	0.00655738	17	51	0.139344	['boiling water', 'sun-dried tomato', 'olive oil', 'onions', 'red bell pepper', 'garlic cloves', 'low sodium soy sauce', 'balsamic vinegar', 'sugar', 'chili powder', 'dried oregano', 'ground cumin', 'black pepper', 'salt', 'crushed tomatoes', 'soy crumbles', 'kaiser rolls']	3	5	37449	main	y						0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
gallo pinto costa rican rice and beans	78747	12	175	6	249.4	1.425143	8	5.2	0.0297143	3	1.5	0.008571	0	0.000	0.00000000	15	7.5	0.0428571	2	0.4	0.00228571	14	42	0.240000	['canola oil', 'onion', 'garlic cloves', 'cooked white rice', 'black beans', 'ground cumin', 'ground coriander', 'ground ginger', 'vegetarian worcestershire sauce', 'salt & freshly ground black pepper', 'fresh cilantro', 'green onion']	68	4.4	41409	main	y						0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
garam masala green beans	222912	7	102	4	91.7	0.899020	10	6.5	0.0637255	5	2.5	0.02451	18	0.432	0.00423529	3	1.5	0.0147059	4	0.8	0.00784314	2	6	0.058824	['vegetable oil', 'garlic cloves', 'garam masala', 'brown mustard seeds', 'green beans', 'salt', 'fresh lemon juice']	5	4.6	237123	side		y					0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
garbage pickles	414615	3	64	5	4.5	0.070313	0	0	0.0000000	0	0	0	0	0.000	0.00000000	0	0	0.0000000	0	0	0.00000000	0	0	0.000000	['red radish', 'garlic cloves', 'water']	3	3.33	288985	salad			y				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
garbanzo cassoulet	135076	16	402	6	461.1	1.147015	19	12.35	0.0307214	42	21	0.052239	47	1.128	0.00280597	28	14	0.0348259	9	1.8	0.00447761	24	72	0.179104	['chickpeas', 'whole cloves', 'onion', 'carrot', 'garlic cloves', 'fresh parsley', 'olive oil', 'garlic', 'plum tomatoes', 'tomato sauce', 'lemon juice', 'sugar', 'dried basil', 'dried thyme', 'salt & freshly ground black pepper', 'dry breadcrumbs']	7	4.71	192581	main	y	y					0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
garbanzo tacos	333360	3	264	4	815.7	3.089773	24	15.6	0.0590909	20	10	0.037879	102	2.448	0.00927273	50	25	0.0946970	17	3.4	0.01287879	47	141	0.534091	['garbanzo beans', 'taco seasoning', 'tortillas']	13	4.92	957625	main	y						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
garbanzos in coconut milk	166212	7	160	6	371	2.318750	20	13	0.0812500	154	77	0.48125	19	0.456	0.00285000	10	5	0.0312500	58	11.6	0.07250000	19	57	0.356250	['chickpeas', 'tomatoes', 'whole cloves', 'garlic cloves', 'coconut milk', 'ground turmeric', 'salt']	15	3.4	247368	main	y	y					0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
garden gazpacho salad	88512	14	88	4	54.3	0.617045	5	3.25	0.0369318	10	5	0.056818	1	0.024	0.00027273	2	1	0.0113636	2	0.4	0.00454545	1	3	0.034091	['tomatoes', 'cucumber', 'green bell pepper', 'celery', 'bermuda onion', 'fresh parsley', 'jalapeno pepper', 'red wine vinegar', 'lemon juice', 'olive oil', 'dijon mustard', 'oregano', 'garlic powder', 'salt and pepper']	4	4.75	94272	salad		y	y				0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0
garden vegetable soup	47640	11	104	4	42.2	0.405769	0	0	0.0000000	17	8.5	0.081731	27	0.648	0.00623077	3	1.5	0.0144231	0	0	0.00000000	2	6	0.057692	['carrot', 'onion', 'garlic', 'broth', 'green cabbage', 'green beans', 'tomato paste', 'dried basil', 'dried oregano', 'salt', 'zucchini']	48	4.44	4657	soup				y			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0
gari tamarind vegetable vindaloo	43107	20	479	3	807.9	1.686639	89	57.85	0.1207724	64	32	0.066806	26	0.624	0.00130271	23	11.5	0.0240084	60	12	0.02505219	21	63	0.131524	['peanut oil', 'onions', 'garlic', 'new potato', 'mixed vegetables', 'paprika', 'turmeric', 'fenugreek seeds', 'fresh ginger', 'salt', 'green chilies', 'water', 'tamarind paste', 'garam masala', 'cardamom seeds', 'ground cloves', 'cayenne', 'unsweetened coconut', 'fresh peas', 'cilantro']	5	4.8	57500	main	y						0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
